CPU_Load_Pct,Temperature_C,Fan_RPM,Voltage_V,Label,CPU_Load_Pct_mean,CPU_Load_Pct_std,CPU_Load_Pct_min,CPU_Load_Pct_max,CPU_Load_Pct_range,Temperature_C_mean,Temperature_C_std,Temperature_C_min,Temperature_C_max,Temperature_C_range,Fan_RPM_mean,Fan_RPM_std,Fan_RPM_min,Fan_RPM_max,Fan_RPM_range,Voltage_V_mean,Voltage_V_std,Voltage_V_min,Voltage_V_max,Voltage_V_range,Fan_Temp_Ratio
100.0,64,7308,0.731,2,37.279999999999994,25.031304844578543,15.0,100.0,85.0,58.5,8.383184226639585,48.0,72.0,24.0,6127.0,1227.0348179430096,4783.0,7308.0,2525.0,0.8034000000000001,0.13371960713871833,0.659,1.001,0.34199999999999986,114.18749821582034
28.0,55,4990,0.801,0,34.65,24.418492536964227,15.0,100.0,85.0,58.8,8.175845182269862,48.0,72.0,24.0,6123.9,1230.1746443312613,4783.0,7308.0,2525.0,0.8168,0.12495937117497118,0.659,1.001,0.34199999999999986,90.72727107768598
42.4,61,4996,0.874,0,37.25,23.6308766941333,15.0,100.0,85.0,59.6,7.9330532163432474,48.0,72.0,24.0,6120.7,1233.3795531879925,4783.0,7308.0,2525.0,0.8382999999999999,0.11268545208282557,0.664,1.001,0.33699999999999986,81.9016380016125
23.1,56,4818,0.973,0,35.92,24.054512166235153,15.0,100.0,85.0,58.2,7.0836274448744705,48.0,72.0,24.0,5875.7,1223.4516791075546,4783.0,7308.0,2525.0,0.8432999999999999,0.1178521201430923,0.664,1.001,0.33699999999999986,86.03571274936228
30.2,51,4971,0.682,1,36.32,23.90773003770025,15.0,100.0,85.0,57.3,7.394442357458681,48.0,72.0,24.0,5873.2,1225.4728611166045,4783.0,7308.0,2525.0,0.8272,0.12842100901159154,0.664,1.001,0.33699999999999986,97.47058632410615
45.8,52,5009,0.791,0,36.62,24.016651630807214,15.0,100.0,85.0,55.3,5.417051268397446,48.0,64.0,16.0,5646.0,1143.3282798722043,4783.0,7308.0,2525.0,0.8061999999999999,0.11309858040173942,0.664,0.986,0.32199999999999995,96.32692122448229
37.0,56,7322,0.726,1,37.709999999999994,23.73180940800293,15.0,100.0,85.0,56.0,4.944132324730616,48.0,64.0,16.0,5647.4,1145.5958372053385,4783.0,7322.0,2539.0,0.8124,0.10590792646864865,0.682,0.986,0.30399999999999994,130.74999766517863
38.0,54,4697,0.829,0,40.01,22.36124872283394,23.1,100.0,76.9,55.3,4.643992535165039,48.0,64.0,16.0,5638.8,1153.104100533271,4697.0,7322.0,2625.0,0.7967,0.08731940092429433,0.682,0.973,0.2909999999999999,86.98147987071334
30.5,55,4952,0.906,0,39.93,22.39727413970028,23.1,100.0,76.9,55.2,4.638007234913836,48.0,64.0,16.0,5634.4,1155.9099542015372,4697.0,7322.0,2625.0,0.8032,0.09320443480149704,0.682,0.973,0.2909999999999999,90.03636199933888
14.7,59,5028,0.835,0,38.97,23.32804940171568,14.7,100.0,85.3,56.3,4.001388647846238,51.0,64.0,13.0,5409.1,1009.6192296548537,4697.0,7322.0,2625.0,0.8148,0.08866892227707274,0.682,0.973,0.2909999999999999,85.22033753863835
28.9,58,5034,0.882,0,31.860000000000003,9.243640456491685,14.7,45.8,31.099999999999998,55.7,3.0568684048297317,51.0,61.0,10.0,5181.7,759.5137406408046,4697.0,7322.0,2625.0,0.8299,0.08561730095151292,0.682,0.973,0.2909999999999999,86.79310195184307
100.0,93,7308,0.864,2,39.06,23.282716527263034,14.7,100.0,85.3,59.5,12.158673173226346,51.0,93.0,42.0,5413.5,1007.6838404093784,4697.0,7322.0,2625.0,0.8362,0.08557232158952978,0.682,0.973,0.2909999999999999,78.58064431633716
100.0,75,7322,0.789,2,44.82,30.275615417178315,14.7,100.0,85.3,60.9,13.118688958886107,51.0,93.0,42.0,5646.1,1157.8658001301744,4697.0,7322.0,2625.0,0.8277000000000001,0.08562197277698025,0.682,0.973,0.2909999999999999,97.6266653649778
31.1,61,4996,0.839,0,45.62,29.738855989354256,14.7,100.0,85.3,61.4,13.005981529879076,51.0,93.0,42.0,5663.9,1145.0177533800663,4697.0,7322.0,2625.0,0.8142999999999999,0.06928211249024459,0.682,0.906,0.22399999999999998,81.9016380016125
28.2,61,5028,0.654,0,45.42,29.860557410887107,14.7,100.0,85.3,62.4,12.491775071800014,52.0,93.0,41.0,5669.6,1141.3210863828815,4697.0,7322.0,2625.0,0.8115,0.07550901344283951,0.654,0.906,0.252,82.42622815694708
15.7,53,4812,0.791,0,42.410000000000004,31.300353210644577,14.7,100.0,85.3,62.5,12.402956636759363,53.0,93.0,40.0,5649.9,1155.6012816807536,4697.0,7322.0,2625.0,0.8115,0.07550901344283951,0.654,0.906,0.252,90.79245111712356
40.2,65,5034,0.917,0,42.730000000000004,31.255223563430114,14.7,100.0,85.3,63.4,12.203824537141331,53.0,93.0,40.0,5421.1,1004.3598790606079,4697.0,7322.0,2625.0,0.8305999999999999,0.07563538266651938,0.654,0.917,0.263,77.44615265467458
13.1,49,4996,0.666,0,40.24,32.63529786391821,13.1,100.0,86.9,62.9,12.72311981307169,49.0,93.0,44.0,5451.0,984.6656510940236,4812.0,7322.0,2510.0,0.8143,0.09184534101774819,0.654,0.917,0.263,101.95918159266976
72.8,59,7308,0.826,1,44.47,33.9475428664088,13.1,100.0,86.9,63.3,12.508219519801973,49.0,93.0,44.0,5686.6,1124.0043693074335,4812.0,7322.0,2510.0,0.8063,0.08628640938435367,0.654,0.917,0.263,123.86440468026433
25.0,49,7281,0.68,1,45.5,33.08934034465541,13.1,100.0,86.9,62.3,13.266917920568853,49.0,93.0,44.0,5911.9,1200.5197439257468,4812.0,7322.0,2510.0,0.7908000000000001,0.09412379555080004,0.654,0.917,0.263,148.59183370220748
17.8,46,7295,0.704,1,44.39,33.88468844642234,13.1,100.0,86.9,61.1,14.20836999017755,46.0,93.0,47.0,6138.0,1229.3753608144948,4812.0,7322.0,2510.0,0.7729999999999999,0.09176176884859093,0.654,0.917,0.263,158.58695307419669
16.4,48,4818,0.854,0,36.029999999999994,28.52994722898885,13.1,100.0,86.9,56.6,9.2400096200047,46.0,75.0,29.0,5889.0,1218.1846238472074,4812.0,7322.0,2510.0,0.772,0.09070832376358862,0.654,0.917,0.263,100.37499790885421
42.6,69,5021,0.926,0,30.29,18.0958835097931,13.1,72.8,59.699999999999996,56.0,8.027729719194978,46.0,69.0,23.0,5658.9,1131.677167354316,4812.0,7308.0,2496.0,0.7857000000000001,0.10306529753294996,0.654,0.926,0.272,72.76811488741863
100.0,61,7363,0.708,2,37.18,28.54091799504703,13.1,100.0,86.9,56.0,8.027729719194978,46.0,69.0,23.0,5895.6,1221.5877828101818,4812.0,7363.0,2551.0,0.7726,0.1038601623979731,0.654,0.926,0.272,120.70491605401777
12.4,50,4812,0.812,0,35.599999999999994,29.51402679706342,12.4,100.0,87.6,54.9,8.020113604072227,46.0,69.0,23.0,5874.0,1240.3979648125417,4812.0,7363.0,2551.0,0.7884,0.09549426975245942,0.666,0.926,0.26,96.23999807520005
34.4,64,4996,0.873,0,37.47,28.69409734112961,12.4,100.0,87.6,56.0,8.47217668475933,46.0,69.0,23.0,5892.4,1224.1522418029122,4812.0,7363.0,2551.0,0.7966,0.09919139747646073,0.666,0.926,0.26,78.06249878027346
34.7,52,5021,0.664,0,36.92,28.688665977273235,12.4,100.0,87.6,54.7,7.916929820187874,46.0,69.0,23.0,5891.1,1225.1715934240876,4812.0,7363.0,2551.0,0.7713,0.09731740737287342,0.664,0.926,0.262,96.55769045081365
100.0,62,7308,0.705,2,45.61,33.439645465956794,12.4,100.0,87.6,56.0,7.9442501918754385,46.0,69.0,23.0,6122.3,1255.267837732026,4812.0,7363.0,2551.0,0.7752000000000001,0.0933283331993976,0.664,0.926,0.262,117.87096584079087
50.3,72,7281,1.0,1,43.36,32.13852655130421,12.4,100.0,87.6,57.3,9.41688790300592,46.0,72.0,26.0,6119.6,1252.459997143396,4812.0,7363.0,2551.0,0.7926,0.11705573221523305,0.664,1.0,0.33599999999999997,101.12499859548613
22.7,52,4996,0.889,0,43.13,32.2923812824153,12.4,100.0,87.6,57.6,9.167575712501414,46.0,72.0,26.0,5891.1,1225.1715934240876,4812.0,7363.0,2551.0,0.8135,0.11331593003633597,0.664,1.0,0.33599999999999997,96.07692122928998
51.8,73,7295,1.001,1,46.53,31.09687551292995,12.4,100.0,87.6,60.3,9.345824973989455,48.0,73.0,25.0,5891.1,1225.1715934240876,4812.0,7363.0,2551.0,0.8432000000000001,0.12014324783357412,0.664,1.001,0.33699999999999986,99.93150548039034
32.8,51,5021,0.661,1,48.17,29.733895734591368,12.4,100.0,87.6,60.6,8.946756084997785,50.0,73.0,23.0,5911.4,1206.9621369371887,4812.0,7363.0,2551.0,0.8239000000000001,0.13302668905148216,0.661,1.001,0.33999999999999986,98.45097846174552
18.2,56,5054,0.712,0,45.730000000000004,31.206446983489318,12.4,100.0,87.6,59.3,8.525126261691298,50.0,73.0,23.0,5914.7,1204.299339865295,4812.0,7363.0,2551.0,0.8025,0.13198589992032336,0.661,1.001,0.33999999999999986,90.2499983883929
13.3,53,4818,0.752,0,37.06,26.07545461412577,12.4,100.0,87.6,58.5,8.72098363463415,50.0,73.0,23.0,5660.2,1130.9046329770104,4812.0,7308.0,2496.0,0.8069,0.12918930984325908,0.661,1.001,0.33999999999999986,90.90565866215739
14.0,54,4996,0.677,0,37.220000000000006,25.91172192914498,13.3,100.0,86.7,58.9,8.37257427557385,51.0,73.0,22.0,5678.6,1116.9820649112105,4818.0,7308.0,2490.0,0.7933999999999999,0.1354967814295885,0.661,1.001,0.33999999999999986,92.51851680521266
26.4,52,4777,0.838,0,36.42,26.131028809954394,13.3,100.0,86.7,57.7,8.420213774008435,51.0,73.0,22.0,5656.7,1133.8716417654944,4777.0,7308.0,2531.0,0.7899,0.13365166166818346,0.661,1.001,0.33999999999999986,91.86538284874264
18.1,52,5009,0.817,0,34.760000000000005,26.77184258797956,13.3,100.0,86.7,57.7,8.420213774008435,51.0,73.0,22.0,5655.5,1134.6252685358181,4777.0,7308.0,2531.0,0.8051999999999999,0.1261866342631679,0.661,1.001,0.33999999999999986,96.32692122448229
21.3,55,4818,0.924,0,26.889999999999997,13.968730953255838,13.3,51.8,38.5,57.0,8.313309275560044,51.0,73.0,22.0,5406.5,996.4944388538431,4777.0,7295.0,2518.0,0.8271,0.1258680526053628,0.661,1.001,0.33999999999999986,87.59999840727276
22.2,47,7281,0.683,1,24.08,11.309465062504255,13.3,51.8,38.5,54.5,6.948221195225447,47.0,73.0,26.0,5406.5,996.4944388538431,4777.0,7295.0,2518.0,0.7954,0.11709749024732385,0.661,1.001,0.33999999999999986,154.91489032095978
20.7,47,7295,0.796,1,23.88,11.354176911310558,13.3,51.8,38.5,54.0,7.318166133366888,47.0,73.0,26.0,5636.4,1145.3477104258577,4777.0,7295.0,2518.0,0.7861,0.11243808172599777,0.661,1.001,0.33999999999999986,155.2127626550476
26.6,52,4783,0.773,0,21.360000000000003,6.005774998560866,13.3,32.8,19.499999999999996,51.9,2.9981475762363794,47.0,56.0,9.0,5385.2,1008.4485113281531,4777.0,7295.0,2518.0,0.7633,0.08338138614556384,0.661,0.924,0.263,91.98076746190833
13.4,55,4720,0.835,0,19.419999999999998,4.938240802373695,13.3,26.6,13.3,52.3,3.128720008069106,47.0,56.0,9.0,5355.1,1024.8850829889666,4720.0,7295.0,2575.0,0.7807,0.07761736632710184,0.677,0.924,0.247,85.81818025785127
39.6,49,7254,0.691,1,21.560000000000002,8.023742545997461,13.3,39.6,26.3,51.6,2.988868236195202,47.0,55.0,8.0,5575.1,1177.7881765788206,4720.0,7295.0,2575.0,0.7786,0.0799321934864516,0.677,0.924,0.247,148.04081330528953
17.7,63,4818,0.752,0,22.0,7.631513611335906,13.4,39.6,26.200000000000003,52.6,4.695151163109385,47.0,63.0,16.0,5575.1,1177.7881765788206,4720.0,7295.0,2575.0,0.7786,0.0799321934864516,0.677,0.924,0.247,76.47618926228272
6.6,53,4720,0.966,0,21.259999999999998,8.767642531237291,6.6,39.6,33.0,52.5,4.672615256292383,47.0,63.0,16.0,5547.5,1195.9601674897854,4720.0,7295.0,2575.0,0.8075000000000001,0.09064368581306474,0.683,0.966,0.2829999999999999,89.05660209327166
100.0,62,7281,0.704,2,28.619999999999997,26.507265251457266,6.6,100.0,93.4,53.5,5.542763049438872,47.0,63.0,16.0,5797.9,1276.1590331058894,4720.0,7295.0,2575.0,0.7941,0.09541307853515392,0.683,0.966,0.2829999999999999,117.43548197684707
14.1,50,4824,0.817,0,28.220000000000006,26.71303468762441,6.6,100.0,93.4,53.3,5.638163609624293,47.0,63.0,16.0,5779.4,1290.1305877054904,4720.0,7295.0,2575.0,0.7941,0.09541307853515392,0.683,0.966,0.2829999999999999,96.47999807040004
52.2,67,4996,0.939,0,31.310000000000002,27.596193376784605,6.6,100.0,93.4,54.5,7.121953539740665,47.0,67.0,20.0,5797.2,1276.5487151778434,4720.0,7295.0,2575.0,0.7956,0.09777093410393213,0.683,0.966,0.2829999999999999,74.56716306616175
21.9,56,4996,0.899,0,31.279999999999994,27.60735811739732,6.6,100.0,93.4,55.4,6.619835513230242,47.0,67.0,20.0,5568.7,1182.4797907598795,4720.0,7295.0,2575.0,0.8172,0.09391461843374183,0.691,0.966,0.275,89.2142841211735
12.8,49,4807,0.736,0,30.49,28.053181637739453,6.6,100.0,93.4,55.6,6.363087999461497,49.0,67.0,18.0,5319.9,1030.9319893507193,4720.0,7281.0,2561.0,0.8112,0.09727601051760922,0.691,0.966,0.275,98.10203881424411
21.7,61,5028,0.874,0,30.0,28.171222511239726,6.6,100.0,93.4,56.5,6.43341968853973,49.0,67.0,18.0,5344.4,1019.6038664326504,4720.0,7281.0,2561.0,0.8212999999999999,0.09810883978747371,0.691,0.966,0.275,82.42622815694708
33.5,57,4996,0.886,0,32.010000000000005,27.56577789780496,6.6,100.0,93.4,56.7,6.41266108742883,49.0,67.0,18.0,5372.0,1004.4466691223968,4720.0,7281.0,2561.0,0.8263999999999999,0.10020334880187799,0.691,0.966,0.275,87.64912126931367
20.2,49,5002,0.674,1,30.070000000000004,27.65477857039864,6.6,100.0,93.4,56.7,6.41266108742883,49.0,67.0,18.0,5146.8,757.7777158683313,4720.0,7281.0,2561.0,0.8247,0.10286458196202394,0.674,0.966,0.2919999999999999,102.08163056976265
32.3,49,4777,0.666,0,31.529999999999994,27.31243306627957,6.6,100.0,93.4,55.3,6.412661087428865,49.0,67.0,18.0,5142.7,759.8624217580169,4720.0,7281.0,2561.0,0.8160999999999999,0.11273907929373812,0.666,0.966,0.29999999999999993,97.48979392877972
40.7,48,7241,0.665,1,34.940000000000005,25.94871865815344,12.8,100.0,87.2,54.8,6.795423296438573,48.0,67.0,19.0,5394.8,987.9924426161535,4777.0,7281.0,2504.0,0.786,0.10836768686077737,0.665,0.939,0.2739999999999999,150.8541635238716
52.5,55,7295,0.697,1,30.190000000000005,14.56765442875269,12.8,52.5,39.7,54.1,6.314885412878076,48.0,67.0,19.0,5396.2,990.967630371654,4777.0,7295.0,2518.0,0.7853000000000001,0.1089771127857178,0.665,0.939,0.2739999999999999,132.63636122479343
19.3,53,4818,0.864,0,30.71,14.011697494117861,12.8,52.5,39.7,54.4,6.168017869984399,48.0,67.0,19.0,5395.6,991.3543149539142,4777.0,7295.0,2518.0,0.79,0.1114809400749739,0.665,0.939,0.2739999999999999,90.90565866215739
46.1,51,7322,0.743,1,30.1,13.073552607374175,12.8,52.5,39.7,52.8,4.3410188256269295,48.0,61.0,13.0,5628.2,1147.720426662239,4777.0,7322.0,2545.0,0.7704000000000001,0.09889298368550853,0.665,0.899,0.23399999999999999,143.56862463590932
37.3,52,7295,0.854,1,31.640000000000004,12.906260324182108,12.8,52.5,39.7,52.4,4.195235392680974,48.0,61.0,13.0,5858.1,1234.0252518575962,4777.0,7322.0,2545.0,0.7659,0.09325407348862717,0.665,0.886,0.22099999999999997,140.28845884060658
22.8,58,5028,0.975,0,32.64,11.606243530483507,19.3,52.5,33.2,53.3,4.347413023857153,48.0,61.0,13.0,5880.2,1214.941041093483,4777.0,7322.0,2545.0,0.7898000000000001,0.11322720521146816,0.665,0.975,0.30999999999999994,86.6896536777646
55.4,62,4789,0.789,0,36.010000000000005,12.897497603971265,19.3,55.4,36.099999999999994,53.4,4.55094617756724,48.0,62.0,14.0,5856.3,1235.7407180400767,4777.0,7322.0,2545.0,0.7813,0.10932728641814689,0.665,0.975,0.30999999999999994,77.24193423803332
36.9,52,7281,0.667,1,36.35000000000001,12.868760624084977,19.3,55.4,36.099999999999994,52.9,4.383048152954064,48.0,62.0,14.0,6084.8,1269.7780908489442,4777.0,7322.0,2545.0,0.7594,0.1079497825637256,0.665,0.975,0.30999999999999994,140.0192280765533
16.6,50,4996,0.751,0,35.989999999999995,13.409735269571883,16.6,55.4,38.8,53.0,4.294699575575379,48.0,62.0,14.0,6084.2,1270.3478788636296,4777.0,7322.0,2545.0,0.7671,0.10384973118244799,0.665,0.975,0.30999999999999994,99.91999800160005
12.6,54,5002,0.996,0,34.02,15.32266295393855,12.6,55.4,42.8,53.5,4.062019202318315,48.0,62.0,14.0,6106.7,1246.3892784091668,4789.0,7322.0,2533.0,0.8000999999999999,0.11941845195222785,0.665,0.996,0.33099999999999996,92.62962791426615
100.0,91,7308,0.887,2,39.95,25.970378425343636,12.6,100.0,87.4,57.8,12.20018214800278,50.0,91.0,41.0,6113.4,1253.3250177029063,4789.0,7322.0,2533.0,0.8222999999999999,0.11191172116151692,0.667,0.996,0.32899999999999996,80.3076914251902
15.6,51,4795,0.734,0,36.26,26.602848636105787,12.6,100.0,87.4,57.4,12.366621742955298,50.0,91.0,41.0,5863.4,1240.7171940275261,4789.0,7322.0,2533.0,0.826,0.1078465988749235,0.667,0.996,0.32899999999999996,94.01960599961558
18.1,50,4795,0.797,0,36.14,26.69041442582378,12.6,100.0,87.4,57.1,12.520649610410324,50.0,91.0,41.0,5861.1,1242.8898628241736,4789.0,7322.0,2533.0,0.8192999999999999,0.10730336020419354,0.667,0.996,0.32899999999999996,95.89999808200004
100.0,65,7295,0.751,2,41.53,33.49922221319305,12.6,100.0,87.4,58.5,12.545472844372583,50.0,91.0,41.0,5858.4,1239.3880389575709,4789.0,7308.0,2519.0,0.8201,0.1066994220540414,0.667,0.996,0.32899999999999996,112.23076750414204
36.7,58,4789,0.93,0,41.47,33.50817644827732,12.6,100.0,87.4,59.1,12.341888924399823,50.0,91.0,41.0,5607.8,1167.9296782483555,4789.0,7308.0,2519.0,0.8277000000000001,0.11195936762950995,0.667,0.996,0.32899999999999996,82.56896409363856
44.9,54,7281,0.704,1,43.68,32.86256904815023,12.6,100.0,87.4,58.7,12.445882853377695,50.0,91.0,41.0,5833.1,1257.52697784182,4789.0,7308.0,2519.0,0.8006,0.10492028720255465,0.667,0.996,0.32899999999999996,134.8333308364198
36.0,54,5021,0.656,1,41.74,32.66585713282632,12.6,100.0,87.4,57.9,12.467290536974525,50.0,91.0,41.0,5856.3,1238.1144310783338,4789.0,7308.0,2519.0,0.7873,0.1145426170083042,0.656,0.996,0.33999999999999997,92.98147975960224
34.7,68,4996,0.939,0,41.519999999999996,32.70945497015263,12.6,100.0,87.4,59.5,12.651306476232255,50.0,91.0,41.0,5627.8,1153.9579041041397,4789.0,7308.0,2519.0,0.8145,0.11509537108174361,0.656,0.996,0.33999999999999997,73.47058715484431
22.9,51,4990,0.78,1,42.15,32.23335918647702,12.6,100.0,87.4,59.6,12.571572870744737,50.0,91.0,41.0,5627.2,1154.324410399615,4789.0,7308.0,2519.0,0.8173999999999999,0.11367419329919183,0.656,0.996,0.33999999999999997,97.84313533640912
33.2,54,4783,0.842,0,44.21,30.75958567846953,15.6,100.0,84.4,59.6,12.571572870744737,50.0,91.0,41.0,5605.3,1169.481656309503,4783.0,7308.0,2525.0,0.8019999999999999,0.09581927433107189,0.656,0.939,0.2829999999999999,88.57407243381348
49.9,65,7281,0.975,1,39.2,24.00050925385633,15.6,100.0,84.4,57.0,6.649979114420118,50.0,68.0,18.0,5602.6,1165.1369209000366,4783.0,7295.0,2512.0,0.8108000000000001,0.10778662048489782,0.656,0.975,0.31899999999999995,112.01538289207103
67.0,55,5034,0.654,1,44.34,23.888407230286344,18.1,100.0,81.9,57.4,6.363087999461449,50.0,68.0,18.0,5626.5,1149.0707598364365,4783.0,7295.0,2512.0,0.8028000000000001,0.11671884547445097,0.654,0.975,0.32099999999999995,91.52727106314053
91.3,70,5021,0.914,0,51.660000000000004,26.069957166567434,22.9,100.0,77.1,59.4,6.899275324264186,51.0,70.0,19.0,5649.1,1133.0098999273168,4783.0,7295.0,2512.0,0.8145,0.12182523912920798,0.654,0.975,0.32099999999999995,71.72857040387757
90.2,70,4681,0.91,0,50.68,24.16553100779876,22.9,91.3,68.4,59.9,7.504813270310111,51.0,70.0,19.0,5387.7,1005.4481643083732,4681.0,7281.0,2600.0,0.8304,0.12298708152575197,0.654,0.975,0.32099999999999995,66.87142761612246
27.6,65,5028,0.996,0,49.77,24.910330298001877,22.9,91.3,68.4,60.6,7.6332605527826,51.0,70.0,19.0,5411.6,992.3912982734462,4681.0,7281.0,2600.0,0.8370000000000001,0.13046923860520504,0.654,0.996,0.34199999999999997,77.353844963787
24.1,55,4783,0.892,0,47.69,26.19730478079326,22.9,91.3,68.4,60.7,7.543208866258459,51.0,70.0,19.0,5161.8,755.7222887924744,4681.0,7281.0,2600.0,0.8558,0.1224752129117455,0.654,0.996,0.34199999999999997,86.96363478247937
27.8,66,4812,0.948,0,46.87,26.726850834985246,22.9,91.3,68.4,61.9,7.309810759064364,51.0,70.0,19.0,5140.9,762.9047486780464,4681.0,7281.0,2600.0,0.885,0.10277051025356086,0.654,0.996,0.34199999999999997,72.90908980440773
79.2,54,7281,0.686,1,51.32000000000001,28.142526144214063,22.9,91.3,68.4,60.5,7.352248333370945,51.0,70.0,19.0,5369.4,1015.1695206001415,4681.0,7281.0,2600.0,0.8596999999999999,0.1180113459705353,0.654,0.996,0.34199999999999997,134.8333308364198
34.2,70,5034,1.0,0,52.45,27.081451216653694,24.1,91.3,67.19999999999999,62.4,7.074209810603873,54.0,70.0,16.0,5373.8,1013.4362667018742,4681.0,7281.0,2600.0,0.8817,0.12194356618261099,0.654,1.0,0.346,71.9142846869388
60.6,60,7295,1.001,1,55.19,26.292011883628867,24.1,91.3,67.19999999999999,63.0,6.514940095230643,54.0,70.0,16.0,5625.0,1152.5058688691142,4681.0,7295.0,2614.0,0.8976,0.12647371268370125,0.654,1.001,0.34699999999999986,121.58333130694449
100.0,66,7349,0.764,2,60.2,29.72163446978558,24.1,100.0,75.9,63.1,6.556591255285651,54.0,70.0,16.0,5631.8,1163.5102826265663,4681.0,7349.0,2668.0,0.8765000000000001,0.12968615963162575,0.654,1.001,0.34699999999999986,111.34848316138662
52.0,65,7295,0.902,1,58.7,29.71883054376266,24.1,100.0,75.9,64.1,5.915140648276077,54.0,70.0,16.0,5857.9,1250.8425116252129,4681.0,7349.0,2668.0,0.9013,0.10347307755052604,0.686,1.001,0.31499999999999984,112.23076750414204
12.4,47,4795,0.668,0,50.809999999999995,30.56375667718575,12.4,100.0,87.6,61.8,7.5982454114968645,47.0,70.0,23.0,5835.3,1269.545417331199,4681.0,7349.0,2668.0,0.8767000000000001,0.12674387997497402,0.668,1.001,0.33299999999999985,102.02127442507927
70.8,68,7295,1.001,1,48.87,28.318978716676042,12.4,100.0,87.6,61.6,7.38165895235541,47.0,70.0,23.0,6096.7,1274.5686023993421,4783.0,7349.0,2566.0,0.8858,0.13253494298150423,0.668,1.001,0.33299999999999985,107.2794101870675
100.0,68,7295,0.733,2,56.11,31.367656732514803,12.4,100.0,87.6,61.9,7.593125545883944,47.0,70.0,23.0,6323.4,1264.9374336745313,4783.0,7349.0,2566.0,0.8595,0.13431989180062986,0.668,1.001,0.33299999999999985,107.2794101870675
27.7,50,7295,0.663,1,56.46999999999999,30.977699864400538,12.4,100.0,87.6,61.4,8.235424835563869,47.0,70.0,23.0,6574.6,1170.980614698641,4795.0,7349.0,2554.0,0.8366,0.14707836157791576,0.663,1.001,0.33799999999999986,145.89999708200006
27.9,71,5028,1.006,1,56.48,30.967430919883718,12.4,100.0,87.6,61.9,8.685236515681835,47.0,71.0,24.0,6596.2,1136.3346338117165,4795.0,7349.0,2554.0,0.8423999999999999,0.15298453080840013,0.663,1.006,0.34299999999999997,70.81690041102958
12.1,53,4789,0.706,0,49.769999999999996,32.71761503125385,12.1,100.0,87.9,61.8,8.79140994885853,47.0,71.0,24.0,6347.0,1238.1582200097762,4789.0,7349.0,2560.0,0.8444,0.15082823195793024,0.663,1.006,0.34299999999999997,90.3584888611606
100.0,94,7295,0.881,2,56.35,35.71747938101631,12.1,100.0,87.9,64.2,13.364962484878932,47.0,94.0,47.0,6573.1,1176.6640651529344,4789.0,7349.0,2560.0,0.8325000000000001,0.1415997881354337,0.663,1.006,0.34299999999999997,77.60638215312359
40.0,51,5408,0.663,1,54.29,36.0377410193504,12.1,100.0,87.9,63.3,13.968615615808947,47.0,94.0,47.0,6384.4,1199.1240506673569,4789.0,7349.0,2560.0,0.7987,0.1371811859468259,0.663,1.006,0.34299999999999997,106.03921360707425
28.8,55,5002,0.789,0,47.17,32.90028875253218,12.1,100.0,87.9,62.2,14.164117417693978,47.0,94.0,47.0,6149.7,1218.8711580802924,4789.0,7295.0,2506.0,0.8012,0.13670552293159133,0.663,1.006,0.34299999999999997,90.94545289190086
20.5,55,4996,0.748,0,44.019999999999996,33.879846516771536,12.1,100.0,87.9,61.2,14.296852800529212,47.0,94.0,47.0,5919.8,1195.4354669138525,4789.0,7295.0,2506.0,0.7857999999999999,0.13270418230033257,0.663,1.006,0.34299999999999997,90.83636198479343
23.1,50,7268,0.907,1,45.09,32.9257902967668,12.1,100.0,87.9,61.5,13.994046353122217,50.0,94.0,44.0,6167.1,1192.6855271473114,4789.0,7295.0,2506.0,0.8097,0.13063694389838934,0.663,1.006,0.34299999999999997,145.35999709280006
41.7,63,7308,1.006,1,42.18,31.66276467187702,12.1,100.0,87.9,61.0,13.824294235551816,50.0,94.0,44.0,6168.4,1194.0578061569875,4789.0,7308.0,2519.0,0.8102,0.13145747094275956,0.663,1.006,0.34299999999999997,115.9999981587302
25.1,50,5028,0.67,1,34.690000000000005,24.518358201333317,12.1,100.0,87.9,59.2,13.982528780986355,50.0,94.0,44.0,5941.7,1171.3867422845394,4789.0,7308.0,2519.0,0.8039000000000002,0.13696264697597846,0.663,1.006,0.34299999999999997,100.55999798880005
47.5,61,4812,0.918,0,36.67,24.69003622696589,12.1,100.0,87.9,60.3,13.605962745143122,50.0,94.0,44.0,5693.4,1114.4303178455395,4789.0,7308.0,2519.0,0.8294,0.13144174882179965,0.663,1.006,0.34299999999999997,78.88524460843861
87.4,52,4772,0.658,0,42.620000000000005,29.114669841851153,12.1,100.0,87.9,58.4,13.268174118711489,50.0,94.0,44.0,5667.8,1134.1791745575194,4772.0,7308.0,2536.0,0.7946000000000001,0.12542035985702857,0.658,1.006,0.348,91.7692290044379
60.6,69,5034,0.908,0,47.470000000000006,27.45817223017981,20.5,100.0,79.5,60.0,13.507199726236557,50.0,94.0,44.0,5692.3,1115.5801729244738,4772.0,7308.0,2536.0,0.8148,0.12583128033645252,0.658,1.006,0.348,72.95652068178956
21.1,53,4681,0.837,0,39.580000000000005,21.341186054721057,20.5,87.4,66.9,55.9,6.384877968032622,50.0,69.0,19.0,5430.9,998.4127903827994,4681.0,7308.0,2627.0,0.8104000000000001,0.12401541122869379,0.658,1.006,0.348,88.32075305055183
